Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
AirPres_Eve14TDC_SpgPresAcq|E|();|SCH.3|SPGPRESACQ|1|PTS_DOC_6851381||||0|0|0|0|Evénement d'appel de tâche "quart de PMH" du CMM|
AirPres_EveRst_SpgPresAcq|E|();|SCH.1|SPGPRESACQ|1|PTS_DOC_6851381||||0|0|0|0|Evènement_reset|
AirPres_SdlMid_SpgPresAcq|E|();|SCH.2|SPGPRESACQ|1|PTS_DOC_6851381||||0|0|0|0|Moniteur moyen pour la fonction AirPres|
GDGAR_bGetFRM|A|func_GDGAR_bGetFRM|1|HEADER|1|NONE||||0|0|0|0||
GDGAR_vidGdu|A|(argin uint16 u16IdxDft, argin boolean bDgo, argin boolean bMonRun, argin boolean Ns_bMonWait);|3|HEADER|1|NONE||||0|0|0|0||
SpgPresAcq_vidBoost_Pressure_Acq|F|();|FCT1.2|SPGPRESACQ|0|PTS_DOC_6851381||||0|0|0|0|La tension brute renvoyée par le capteur est normalisée en fonction de la tension d’alimentation du capteur, avant d’être envoyée au LdA.|
SpgPresAcq_vidBoost_Pressure_Arb|E|();|FCT1.6|SPGPRESACQ|0|PTS_DOC_6851381||||0|0|0|0|En présence de défauts, la valeur de la pression de suralimentation n’est plus acquise mais figée à sa dernière valeur valide. Si le défaut est confirmée la pression est égale à  une valeur de repli dépendant de la synchronisation du moteur.|
SpgPresAcq_vidBoostPressureDiag|D|();|FCT1.3|SPGPRESACQ|0|PTS_DOC_6851381||||0|0|0|0|Les diagnostics éléctriques pour les valeurs haute et basse sur signal de pression de suralimentation sont  ctivés lorsque la chaîne d’acquisition est activée et si aucun défaut n’est confirmé.|
SpgPresAcq_vidBoostPressureForm|E|();|FCT1.5|SPGPRESACQ|0|PTS_DOC_6851381||||0|0|0|0|La tension renvoyée par le capteur est convertie en pression de suralimentation. Cette  pression est ensuite filtrée.|
SpgPresAcq_vidInitOutput|F|();|FCT1.1|SPGPRESACQ|0|PTS_DOC_6851381||||0|0|0|0|Fonction d'initialisation des sorties.|
SpgPresAcq_vidPressElectDiag|D|();|FCT1.4|SPGPRESACQ|0|PTS_DOC_6851381||||0|0|0|0|A chaque acquisition de la tension de suralimentation, un diagnostic est effectué sur la validité de la nouvelle mesure, à l’aide de seuils calibrables, permettant  l’actualisation des indicateurs de défauts.|
