Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
ADCHAL_udtRead|A|func_ADCHAL_udtRead|10|HEADER|1|NONE||||0|0|0|0||
DGOHAL_bfRead|A|func_DGOHAL_bfRead|1|HEADER|1|NONE||||0|0|0|0|Return the bfStatus of the udtChannel|
GDGAR_bGetFRM|A|(uint16 u16ldxDft) boolean;|7|HEADER|1|NONE||||0|0|0|0|Get FRM value|
GDGAR_vidGdu|A|(argin uint16 u16IdxDft, argin boolean bDgo, argin boolean bMonRun, argin boolean Ns_bMonWait);|2|HEADER|1|NONE||||0|0|0|0|API permettant d'appeler la fonction de gestion du GDU. Elle verifie les paramètres passés en arguments et si il y un problème, elle sort sans executer la fonction.|
MCWDG_bReadInhibitState|A|func_MCWDG_bReadInhibitState|0x01|HEADER|1|NONE||||0|0|0|0||
NVMSRV_bIsOk|A|func_NVMSRV_bIsOk|0x02|HEADER|1|NONE||||0|0|0|0||
PWDHAL_vidGetSignalInfo|A|(uint8 u8Channel, uint32 *pu32Period, uint16 *pu16DutyCycle);|2|HEADER|1|NONE||||0|0|0|0||
ReceiveMessageFrom|A|func_ReceiveMessageFrom|9|HEADER|1|NONE||||0|0|0|0||
RSTSRV_vidPerformReset|A|(argin RSTSRV_tudtResetType udtRequestedResetType);|2|HEADER|1|NONE||||0|0|0|0||
SftyMgt_EveChkLih_ifTqMon|D|();|SCH.3|SFTYMGTIFTQ|1|PTS_DOC_5147394||||0|0|0|0|Evènement d'autorisation des tests fonctionnels d'inhibition|
SftyMgt_EveRst_ifTqMon|F|();|SCH.1|SFTYMGTIFTQ|1|PTS_DOC_5147394||||0|0|0|0|Evènement reset de la fonction ifTqMon|
SftyMgt_EveRxn329_ifTqMon|B|();|SCH.6|SFTYMGTIFTQ|1|PTS_DOC_5147394||||0|0|0|0|Evénement de réception de la trame 329h|
SftyMgt_EveRxn349_ifTqMon|B|();|SCH.7|SFTYMGTIFTQ|1|PTS_DOC_5147394||||0|0|0|0|Evenement de reception de la trame 349|
