Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
DmpVlv_Eve14TDC_FctDiagDmpVlv|B|();|SCH.2|FCTDIAGDMPVLV|1|PTS_DOC_5068534||||0|0|0|0|A Quarter TDC crankshaft angular based event|
DmpVlv_EveRst_FctDiagDmpVlv|B|();|SCH.1|FCTDIAGDMPVLV|1|PTS_DOC_5068534||||0|0|0|0|Reset event for the ECU|
FCTDIAGDMPVLV_vidCntDiagStuckCls|B|();|FCT1.9|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function allows the counter to increase by one at every oscillation detection flag’s rising edge.|
FCTDIAGDMPVLV_vidCondStuckCls|B|();|FCT1.7|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function calculates  the stuck closed Dump Valve diagnosis activation flag.|
FCTDIAGDMPVLV_vidCondStuckOp|C|();|FCT1.4|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function calculates  the stuck open Dump Valve diagnosis activation flag.|
FCTDIAGDMPVLV_vidDetOscStuckCls|B|();|FCT1.8|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function detects and counts the super charging pressure oscillations while the stuck closed Dump Valve.|
FCTDIAGDMPVLV_vidDiagStuckOp|D|();|FCT1.5|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function calculates the stuck open Dump Valve diagnosis result.|
FCTDIAGDMPVLV_vidDmpVlv_Op|C|();|FCT1.3|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function allows the calculation of the stuck open Dump Valve diagnosis activation flag and the calculation of the stuck open Dump Valve diagnosis result.|
FCTDIAGDMPVLV_vidDmpVlvCls|B|();|FCT1.6|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|This function allows the calculation of theStuck closed Dump Valve diagnosis  activation flag and the calculation of the stuck closed Dump Valve diagnosis result.|
FCTDIAGDMPVLV_vidInit|B|();|FCT1.2|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|The diagnosis outputs are initialized at the ECU reset event.|
FCTDIAGDMPVLV_vidInitOutput|B|();|FCT1.1|FCTDIAGDMPVLV|0|PTS_DOC_5068534||||0|0|0|0|Output initialization function.|
GDGAR_bGetFRM|A|func_FRM_bGetFRM|2|HEADER|1|NONE||||0|0|0|0|Get FRM Value|
GDGAR_vidGdu|A|(argin uint16 u16IdxDft, argin boolean bDgo, argin boolean bMonRun, argin boolean Ns_bMonWait);|1|HEADER|1|NONE||||0|0|0|0||
