Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
Acq_tension_sonde_o2_am|uint16|HEADER|1|0|0|Acq_tension_sonde_o2_am|0|0|Phys|V|1|5/4096|0|AcqSenO2|AcqSenO2||Acq_tension_sonde_o2_am||1||||||||0|1||||1|0|0||0|0|65535|0|79.998779296875|0
Auto_injection|boolean|HEADER|1|0|0|Auto_injection|0|0|Phys|bool|2|0||Variables systeme|Variables systeme||Auto_injection||1||||||||0|1||||1|0|0||0|0|1|0|1|0
CH_ADC_LBUP_V|uint8|HEADER|1|0|0|CH_ADC_LBUP_V|0|0||-|||||||CH_ADC_LBUP_V||3||||||||0|1|||8|0|0|0||0|||||0
Clef_de_contact|boolean|HEADER|1|0|0|Clef_de_contact|0|0|Phys|bool|2|0||Acquisitions|Acquisitions||Clef_de_contact||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Compteur_transition_sonde_amont|uint8|UPLSACQ|1|0|0|Compteur_transition_sonde_amont|0|0|Phys|-|0|||AcqSenO2|AcqSenO2||Compteur_transition_sonde_amont||1||||||||0|1||||1|0|0||0|0|255|0|255|0
DC_bSyncGlbDC|boolean|HEADER|1|0|0|DC_bSyncGlbDC|0|0|Phys|bool|2|0||DC|DC||DC_bSyncGlbDC||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Engine_running_state|st07|HEADER|1|0|0|Engine_running_state|0|0|Phys|etat|4|||Phases moteur|Phases moteur||Engine_running_state||1||||||||0|1||||1|0|0||0|||||0
Engine_stabilised|boolean|HEADER|1|0|0|Engine_stabilised|0|0|Phys|bool|2|0||Strategies OBD|Strategies OBD||Engine_stabilised||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ERUN_FULL_LOAD|bool|HEADER|1|0|0|Engine_running_state|0|64|Phys|bool|2|64||Phases moteur|Phases moteur||ERUN_FULL_LOAD||1||||||||0|1||||1|0|0||0|||||0
Ext_bDgoOc_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bDgoOc_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bDgoOc_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bDgoScg_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bDgoScg_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bDgoScg_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bDgoScp_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bDgoScp_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bDgoScp_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bMonRunOc_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bMonRunOc_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bMonRunOc_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bMonRunScg_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bMonRunScg_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bMonRunScg_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bMonRunScp_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bMonRunScp_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bMonRunScp_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bMonWaitOc_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bMonWaitOc_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bMonWaitOc_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bMonWaitScg_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bMonWaitScg_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bMonWaitScg_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_bMonWaitScp_uUpLs|boolean|UPLSACQ|0|0|0|Ext_bMonWaitScp_uUpLs|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Ext_bMonWaitScp_uUpLs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_noCylEng|uint8|HEADER|1|0|0|Ext_noCylEng|0|0|Phys|-|0|||variable systeme|variable systeme||Ext_noCylEng||1||||||||0|1||||1|0|0||0|1|12|1|12|0
FRM_FRM_INHSENO2USFURATTRAN|uint16|HEADER|1|0|0|FRM_FRM_INHSENO2USFURATTRAN|0|0|Phys|-|||||||FRM_FRM_INHSENO2USFURATTRAN||3||||||||0|1|||0|0|0|0||0|||||0
FRM_FRM_INHSENO2USSCGDIAG|uint16|HEADER|1|0|0|FRM_FRM_INHSENO2USSCGDIAG|0|0|Phys|-|||||||FRM_FRM_INHSENO2USSCGDIAG||3||||||||0|1|||0x02|0|0|0||0|||||0
FRM_FRM_INHUPLSACQDIAGEL|uint16|HEADER|1|0|0|FRM_FRM_INHUPLSACQDIAGEL|0|0|Phys|-|||||||FRM_FRM_INHUPLSACQDIAGEL||3||||||||0|1|||0x01|0|0|0||0|||||0
GD_DFT_OC_UUPLS|uint16|HEADER|1|0|0|GD_DFT_OC_UUPLS|0|0||-|||||||GD_DFT_OC_UUPLS||3||||||||0|1|||30|0|0|0||0|||||0
GD_DFT_SCG_UUPLS|uint16|HEADER|1|0|0|GD_DFT_SCG_UUPLS|0|0||-|||||||GD_DFT_SCG_UUPLS||3||||||||0|1|||40|0|0|0||0|||||0
GD_DFT_SCP_UUPLS|uint16|HEADER|1|0|0|GD_DFT_SCP_UUPLS|0|0||-|||||||GD_DFT_SCP_UUPLS||3||||||||0|1|||10|0|0|0||0|||||0
Inhibe_extrema_sonde_count|uint16|UPLSACQ|1|0|0|Inhibe_extrema_sonde_count|0|0|Phys|s|1|SenO2Us_SampleTiFast_SC/1000|0|AcqSenO2|AcqSenO2||Inhibe_extrema_sonde_count||1||||||||0|1||||1|0|0||0|0|52428|0|524.28|0
Inhibe_extrema_sonde_delay|uint16|UPLSACQ|1|0|0|Inhibe_extrema_sonde_delay|0|0|Phys|s|1|SenO2Us_SampleTiFast_SC/1000|0|AcqSenO2|AcqSenO2||Inhibe_extrema_sonde_delay||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Délai d'inhibition du calcul des extrema après coupure injection|0|0|52828|0|528.28|0
Ldsen_active_dead_zone_count|uint16|UPLSACQ|0|0|0|Ldsen_active_dead_zone_count|0|0|Phys|s|1|SenO2Us_SampleTiSlow_SC/1000|0|AcqSenO2|AcqSenO2||Ldsen_active_dead_zone_count||1||||||||0|1||||1|0|0||0|0|65535|0|65535|0
Ldsen_active_dead_zone_delay|uint16|UPLSACQ|1|0|0|Ldsen_active_dead_zone_delay|0|0|Phys|s|1|SenO2Us_SampleTiSlow_SC/1000|0|AcqSenO2|AcqSenO2||Ldsen_active_dead_zone_delay||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Délai minimal après démarrage moteur à partir duquel la sonde est considérée comme chaude|0|0|65535|0|65535|0
Ldsen_active_dead_zone_temp|uint8|UPLSACQ|1|0|0|Ldsen_active_dead_zone_temp|0|0|Phys|°C|1|0.625|-40|AcqSenO2|AcqSenO2||Ldsen_active_dead_zone_temp||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Température minimale qui autorise le diagnostic de détection de sonde en CO|0|0|255|-40|119.375|0
Ldsen_confirm_def_so2_am_count|uint16|UPLSACQ|0|0|0|Ldsen_confirm_def_so2_am_count|0|0|Phys|s|1|SenO2Us_SampleTiMid_SC/1000|0|AcqSenO2|AcqSenO2||Ldsen_confirm_def_so2_am_count||1||||||||0|1||||1|0|0||0|0|52428|0|2097.12|0
Ldsen_confirm_def_so2_am_delay|uint16|UPLSACQ|1|0|0|Ldsen_confirm_def_so2_am_delay|0|0|Phys|s|1|SenO2Us_SampleTiMid_SC/1000|0|AcqSenO2|AcqSenO2||Ldsen_confirm_def_so2_am_delay||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Délai avant confirmation de la panne SO2_AM_MASSE|0|0|52428|0|2097.12|0
Ldsen_gas_course_so2_am_count|uint16|UPLSACQ|0|0|0|Ldsen_gas_course_so2_am_count|0|0|Phys|s|1|SenO2Us_SampleTiMid_SC/1000|0|AcqSenO2|AcqSenO2||Ldsen_gas_course_so2_am_count||1||||||||0|1||||1|0|0||0|0|52428|0|2097.12|0
Ldsen_gas_course_so2_am_delay|uint16|UPLSACQ|1|0|0|Ldsen_gas_course_so2_am_delay|0|0|Phys|s|1|SenO2Us_SampleTiMid_SC/1000|0|AcqSenO2|AcqSenO2||Ldsen_gas_course_so2_am_delay||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Temps mis par les gaz d'échappement pour parvenir à la sonde amont|0|0|52428|0|2097.12|0
Ldsen_masse_diag_mf_emiss_thresh|uint16|UPLSACQ|1|0|0|Ldsen_masse_diag_mf_emiss_thresh|0|0|Phys|-|0|||AcqSenO2|AcqSenO2||Ldsen_masse_diag_mf_emiss_thresh||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil sur le cptr d'émissions polluantes dûs au misfire au-dessus duquel le diag masse est inhibé|0|0|65535|0|65535|0
Ldsen_sensor_dead_zone_count|uint16|UPLSACQ|0|0|0|Ldsen_sensor_dead_zone_count|0|0|Phys|-|0|||AcqSenO2|AcqSenO2||Ldsen_sensor_dead_zone_count||1||||||||0|1||||1|0|0||0|0|65535|0|65535|0
Ldsen_sensor_dead_zone_dec_step|uint8|UPLSACQ|1|0|0|Ldsen_sensor_dead_zone_dec_step|0|0|Phys|-|0|||AcqSenO2|AcqSenO2||Ldsen_sensor_dead_zone_dec_step||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Pas de décrémentation du compteur d'occurrences de sonde amont hors bande morte CO|0|0|255|0|255|0
Ldsen_sensor_dead_zone_hi_thresh|uint16|UPLSACQ|1|0|0|Ldsen_sensor_dead_zone_hi_thresh|0|0|Phys|V|1|5/1024|0|AcqSenO2|AcqSenO2||Ldsen_sensor_dead_zone_hi_thresh||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil haut de la bande morte de détection de sonde en circuit ouvert|0|0|1023|0|4.9951171875|0
Ldsen_sensor_dead_zone_inc_step|uint8|UPLSACQ|1|0|0|Ldsen_sensor_dead_zone_inc_step|0|0|Phys|-|0|||AcqSenO2|AcqSenO2||Ldsen_sensor_dead_zone_inc_step||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Pas d'incrémentation du compteur d'occurrences de la tension sonde amont dans la bande morte CO|0|0|255|0|255|0
Ldsen_sensor_dead_zone_lo_thresh|uint16|UPLSACQ|1|0|0|Ldsen_sensor_dead_zone_lo_thresh|0|0|Phys|V|1|5/1024|0|AcqSenO2|AcqSenO2||Ldsen_sensor_dead_zone_lo_thresh||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil bas de la bande morte de détection de sonde en circuit ouvert|0|0|1023|0|4.9951171875|0
Ldsen_sensor_dead_zone_thresh|uint16|UPLSACQ|1|0|0|Ldsen_sensor_dead_zone_thresh|0|0|Phys|-|0|||AcqSenO2|AcqSenO2||Ldsen_sensor_dead_zone_thresh||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Nombre d'occurrences de la tension sonde amont dans la bande morte pour la déclarer en CO|0|0|65535|0|65535|0
Ldsen_seuil_temp_eau_diag_masse|uint8|UPLSACQ|1|0|0|Ldsen_seuil_temp_eau_diag_masse|0|0|Phys|°C|1|0.625|-40|AcqSenO2|AcqSenO2||Ldsen_seuil_temp_eau_diag_masse||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil minimal de température d'eau pour autoriser le diag CC masse de la sonde amont|0|0|255|-40|119.375|0
Ldsen_seuil_tension_so2_masse|uint16|UPLSACQ|1|0|0|Ldsen_seuil_tension_so2_masse|0|0|Phys|V|1|5/1024|0|AcqSenO2|AcqSenO2||Ldsen_seuil_tension_so2_masse||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil de tension sonde amont au-dessous duquel on autorise le comptage de la Panne_so2_am_masse|0|0|1023|0|4.9951171875|0
Ldsen_tension_so2_filter_gain|uint8|UPLSACQ|1|0|0|Ldsen_tension_so2_filter_gain|0|0|Phys|%|1|100/256|100/256|AcqSenO2|AcqSenO2||Ldsen_tension_so2_filter_gain||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Gain du filtre permettant de filtrer la tension de la sonde amont|0|0|255|0.390625|100|0
Lshd_voltage_upstr_sens_filtered|uint16|HEADER|1|0|0|Lshd_voltage_upstr_sens_filtered|0|0|Phys|V|1|5/1024|0|Miscellaneous_8|Miscellaneous_8||Lshd_voltage_upstr_sens_filtered||1||||||||0|1||||1|0|0||0|0|1023|0|4.9951171875|0
Mf_emiss_sum_uavn0|uint16|HEADER|1|0|0|Mf_emiss_sum_uavn0|0|0|Phys|-|0|||MFW|MFW||Mf_emiss_sum_uavn0||1||||||||0|1||||1|0|0||0|0|65535|0|65535|0
Moteur_synchronise|boolean|HEADER|1|0|0|Moteur_synchronise|0|0|Phys|bool|2|0||Acquisitions|Acquisitions||Moteur_synchronise||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Panne_so2_am_presente|boolean|UPLSACQ|0|0|0|Panne_so2_am_presente|0|0|Phys|bool|2|0||AcqSenO2|AcqSenO2||Panne_so2_am_presente||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Regime_moteur|uint16|HEADER|1|0|0|Regime_moteur|0|0|Phys|tr/min|1|1|0|Acquisitions|Acquisitions||Regime_moteur||1||||||||0|1||||1|0|0||0|0|8191|0|8191|0
SenO2Us_SampleTiFast_SC|uint8|UPLSACQ|1|0|0|SenO2Us_SampleTiFast_SC|0|0||-|||||||SenO2Us_SampleTiFast_SC||3||||||||0|1|||10|0|0|0||0|||||0
SenO2Us_SampleTiMid_SC|uint8|UPLSACQ|1|0|0|SenO2Us_SampleTiMid_SC|0|0||-|||||||SenO2Us_SampleTiMid_SC||3||||||||0|1|||40|0|0|0||0|||||0
SenO2Us_SampleTiSlow_SC|uint16|UPLSACQ|1|0|0|SenO2Us_SampleTiSlow_SC|0|0||-|||||||SenO2Us_SampleTiSlow_SC||3||||||||0|1|||1000|0|0|0||0|||||0
Seuil_maxi_tension_sonde|uint16|UPLSACQ|1|0|0|Seuil_maxi_tension_sonde|0|0|Phys|V|1|5/1024|0|AcqSenO2|AcqSenO2||Seuil_maxi_tension_sonde||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil maximal de la tension différentielle sonde à oxygène|0|0|1023|0|4.9951171875|0
Seuil_regime_moteur_filt_so2_am|uint8|UPLSACQ|1|0|0|Seuil_regime_moteur_filt_so2_am|0|0|Phys|tr/min|1|32|0|AcqSenO2|AcqSenO2||Seuil_regime_moteur_filt_so2_am||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil  minimal en régime d'autorisation du filtrage de la tension sonde amont|0|0|255|0|8160|0
Seuil_sonde_amont_pauvre|uint16|UPLSACQ|1|0|0|Seuil_sonde_amont_pauvre|0|0|Phys|V|1|5/1024|0|AcqSenO2|AcqSenO2||Seuil_sonde_amont_pauvre||2|||||||PTS_DOC_6562315|1|1||||1|0|0|Seuil riche/pauvre de la tension différentielle sonde amont|0|0|1023|0|4.9951171875|0
