Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
AccP_bDgoStuckAccP|boolean|ACCPSTUCKDIAG|0|0|0|AccP_bDgoStuckAccP|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||AccP_bDgoStuckAccP||1||||||||0|1||||1|0|0||0|0|1|0|1|0
AccP_bMonRunStuckAccP|boolean|ACCPSTUCKDIAG|0|0|0|AccP_bMonRunStuckAccP|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||AccP_bMonRunStuckAccP||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ACCPSTUCKDIAG_bRstDgo|boolean|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_bRstDgo|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||ACCPSTUCKDIAG_bRstDgo||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ACCPSTUCKDIAG_bSetDgo|boolean|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_bSetDgo|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||ACCPSTUCKDIAG_bSetDgo||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ACCPSTUCKDIAG_stDiag|st32|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_stDiag|0|0|Phys|etat|4|||Diagnostic|Diagnostic||ACCPSTUCKDIAG_stDiag||1||||||||0|1||||1|0|0||0|||||0
ACCPSTUCKDIAG_u16SsmPrPedPosPrev|uint16|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_u16SsmPrPedPosPrev|0|0|Phys|%|1|100/1024|0|Surete de fonctionnement (SDF)|Surete de fonctionnement (SDF)||ACCPSTUCKDIAG_u16SsmPrPedPosPrev||1||||||||0|1||||1|0|0||0|0|1024|0|100|0
ACCPSTUCKDIAG_u8DEFAUT_CONFIRME|bool|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_stDiag|0|4|Phys|bool|2|4||Diagnostic|Diagnostic||ACCPSTUCKDIAG_u8DEFAUT_CONFIRME||1||||||||0|1||||0|0|0||0|||||0
ACCPSTUCKDIAG_u8DEFAUT_NON_CONFIRME|bool|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_stDiag|0|3|Phys|bool|2|3||Diagnostic|Diagnostic||ACCPSTUCKDIAG_u8DEFAUT_NON_CONFIRME||1||||||||0|1||||0|0|0||0|||||0
ACCPSTUCKDIAG_u8DEVALIDATION|bool|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_stDiag|0|5|Phys|bool|2|5||Diagnostic|Diagnostic||ACCPSTUCKDIAG_u8DEVALIDATION||1||||||||0|1||||0|0|0||0|||||0
ACCPSTUCKDIAG_u8DIAG_NON_ACTIF|bool|ACCPSTUCKDIAG|0|0|0|ACCPSTUCKDIAG_stDiag|0|2|Phys|bool|2|2||Diagnostic|Diagnostic||ACCPSTUCKDIAG_u8DIAG_NON_ACTIF||1||||||||0|1||||0|0|0||0|||||0
