Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
AirPres_Eve14TDC_DiagTrbPres|A|();|SCH.3|FCTDIAGTRBPRES|1|PTS_DOC_5198884||||0|0|0|0|Evenement sur 1/4 de PMH|
AirPres_EveRst_FctDiagTrbPres|C|();|SCH.1|FCTDIAGTRBPRES|1|PTS_DOC_5198884||||0|0|0|0|Evènement de reset de la fonction AirPres.|
AirPres_SdlMid_FctDiagTrbPres|C|();|SCH.2|FCTDIAGTRBPRES|1|PTS_DOC_5198884||||0|0|0|0|Moniteur moyen pour la fonction AirPres.|
FCTDIAGTRBPRES_vidCdEnaHiTrbPre|C|();|FCT1.4|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Conditions d’activation du diagnostic de détection d’une pression de  suralimentation excessive de X mBar .|
FCTDIAGTRBPRES_vidCdnCohTrbPrId|D|();|FCT1.8|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Conditions d’activation du diagnostic de pression de suralimentation  incohérente au ralenti.|
FCTDIAGTRBPRES_vidCdnEnaLoTrbPre|F|();|FCT1.6|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Conditions d’activation du diagnostic de détection d’une pression de  suralimentation trop faible de X mBar .|
FCTDIAGTRBPRES_vidCdnNegTrbPres|D|();|FCT2.2|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Conditions d’activation du diagnostic dérive positive du capteur de pression de  suralimentation.|
FCTDIAGTRBPRES_vidCdnPosTrbPres|C|();|FCT2.4|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Conditions d’activation du diagnostic dérive négative du capteur de pression  de suralimentation|
FCTDIAGTRBPRES_vidCohTrbPresBst|C|();|FCT2.1|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection de la pression de suralimentation incohérente en zone sural.|
FCTDIAGTRBPRES_vidCohTrbPresIdl|C|();|FCT1.9|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection de la pression de suralimentation incohérente au ralenti .|
FCTDIAGTRBPRES_vidDgCntTrbSenAcv|A|();|FCT2.7|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Cette fonction permet de déterminer le défaut pression sural maxi|
FCTDIAGTRBPRES_vidDiagCntTrbPres|A|();|FCT2.6|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection de la pression de suralimentation maxi|
FCTDIAGTRBPRES_vidDiagTrbPres|C|();|FCT1.3|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Diagnostic fonctionnel de la pression de suralimentation|
FCTDIAGTRBPRES_vidDiagTrbPrsinit|C|();|FCT1.2|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|initialisation des variables internes.|
FCTDIAGTRBPRES_vidEnaCohTrbPsBst|E|();|FCT1.10|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Conditions d’activation du diagnostic de pression de suralimentation  incohérente en zone sural.|
FCTDIAGTRBPRES_vidHiTrbPres|C|();|FCT1.5|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection de la pression de suralimentation excessive.|
FCTDIAGTRBPRES_vidInitOutput|D|();|FCT1.1|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Initialisation des outputs|
FCTDIAGTRBPRES_vidLoTrbPres|C|();|FCT1.7|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection de la pression de suralimentation trop faible.|
FCTDIAGTRBPRES_vidNegTrbPres|C|();|FCT2.3|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection d'une dérive positive du capteur de pression de suralimentation .|
FCTDIAGTRBPRES_vidPosTrbPres|C|();|FCT2.5|FCTDIAGTRBPRES|0|PTS_DOC_5198884||||0|0|0|0|Détection d'une dérive négative du capteur de pression de suralimentation|
GDGAR_bGetFRM|B|func_FRM_bGetFRM|2|HEADER|1|NONE||||0|0|0|0|Get FRM Value|
GDGAR_vidGdu|B|(uint16 u16IdxDft, boolean bDgo, boolean bMonRun, boolean Ns_bMonWait);|1|HEADER|1|NONE||||0|0|0|0|Gets the value of the GDU states|
