Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
GDGAR_bGetEndDiagStrt|A|func_GDGAR_bGetEndDiagStrt|API.10|HEADER|1|NONE||||0|0|0|0|Value of EndDiagStrt|
GDGAR_bGetFRM|A|func_FRM_bGetFRM|1|HEADER|1|NONE||||0|0|0|0||
GDGAR_tenuGetStDgo|A|func_GDGAR_tenuGetStDgo|2|HEADER|1|NONE||||0|0|0|0|Value of the GDU states|
GDGAR_vidGdu|A|(argin uint16 u16IdxDft, argin boolean bDgo, argin boolean bMonRun, argin boolean Ns_bMonWait);|3|HEADER|1|NONE||||0|0|0|0||
HEATSENO2DSFONCDIAG_vidAcvDgBva|B|();|FCT4.6|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Demande diagnostic intrusif pour la sonde aval|
HEATSENO2DSFONCDIAG_vidAcvDiag|B|();|FCT3.6|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Demande diagnostic intrusif pour la sonde aval|
HEATSENO2DSFONCDIAG_vidAvFDiag|C|();|FCT1.2|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Le diagnostic fonctionnel est décomposé en plusieurs parties : On vérifie si les conditions sont réuni pour effectuer le diagnostique et On détermine le type de diagnostic.|
HEATSENO2DSFONCDIAG_vidCalcDiag|H|();|FCT1.9|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Activation du diagnostic|
HEATSENO2DSFONCDIAG_vidCheckrMCy|A|();|FCT5.5|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Vérifier si la consigne de richesse est supérieure ou égale au créneau riche demandé.Sinon, la demande de créneau est annulée puis relancée après l’écoulement d’une temporisation.|
HEATSENO2DSFONCDIAG_vidChMCyBva|A|();|FCT5.7|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Vérifier si la consigne de richesse est inférieure ou égale au créneau riche demandé. Sinon, la demande de créneau est annulée puis relancée après l’écoulement d’une temporisation.|
HEATSENO2DSFONCDIAG_vidCondDiag|L|();|FCT1.6|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Le diagnostic fonctionnel n'est effectué qu'a certaines conditions.|
HEATSENO2DSFONCDIAG_vidDecTConfD|D|();|FCT2.1|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Decrementation de Ldsd_av_f_diag_confirm_count|
HEATSENO2DSFONCDIAG_vidDecTempo|C|();|FCT1.8|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Decrementation de Ldsd_av_diag_ai_count|
HEATSENO2DSFONCDIAG_vidDgCntBva|D|();|FCT4.2|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Fonction de calcul de temporisation de confirmation du seuil minimum atteint.|
HEATSENO2DSFONCDIAG_vidDgInDnBva|B|();|FCT4.8|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Mise de LsMon_bItrsvSenO2DsDiagDoneFco à 1|
HEATSENO2DSFONCDIAG_vidDgIntrBva|F|();|FCT4.1|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Ce bloc correspond à la mise à jour du diagnostic « Sonde aval bloquée riche », pour l’application Euro 5+ avec IUPR.|
HEATSENO2DSFONCDIAG_vidDiag|H|();|FCT1.10|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Le diagnostic vérifie que les valeurs de la tension sonde sont cohérentes|
HEATSENO2DSFONCDIAG_vidDiagCount|D|();|FCT3.2|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Fonction de calcul de temporisation de confirmation du seuil minimum atteint.|
HEATSENO2DSFONCDIAG_vidDiagIhBva|A|();|FCT5.3|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Lancement des fonctions de diagnostic|
HEATSENO2DSFONCDIAG_vidDiagInDon|C|();|FCT3.8|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Mise de LsMon_bItrsvSenO2DsDiagDone à 1|
HEATSENO2DSFONCDIAG_vidDiagInInh|C|();|FCT3.9|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Mise de LsMon_bAcvItrsvSenO2DsDiag à 0|
HEATSENO2DSFONCDIAG_vidDiagIntru|I|();|FCT3.1|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Lancement des fonctions de diagnostic.|
HEATSENO2DSFONCDIAG_vidDsDgOKBva|B|();|FCT4.3|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Fonction de calcul résultat du diagnostic sonde aval|
HEATSENO2DSFONCDIAG_vidDsDiagOK|C|();|FCT3.3|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Fonction de calcul résultat du diagnostic sonde aval bloquée pauvre|
HEATSENO2DSFONCDIAG_vidFcoMdEr6|A|();|FCT5.1|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Ce bloc permet de respecter les exigences euro6.|
HEATSENO2DSFONCDIAG_vidFcoObd6M|C|();|FCT2.5|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Comptage panne fco|
HEATSENO2DSFONCDIAG_vidFldMdEr6|A|();|FCT5.2|HEATSENO2DSFONCDIAG|0|V02 NT 11 07942||||0|0|0|0|Ce bloc permet de respecter les exigences euro6.|
