Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
GDGAR_bGetFRM|A|(argin uint16 u16IndexFRM)boolean;|7|HEADER|1|NONE||||0|0|0|0||
GDGAR_vidGdu|A|(argin uint16 u16IdxDft, argin boolean bDgo, argin boolean bMonRun, argin boolean Ns_bMonWait);|5|HEADER|1|NONE||||0|0|0|0||
Thr_EveClcnServo_PosnMes|G|();|SCH.2|THRPOSMES|1|PTS_DOC_6658623||||0|0|0|0|Fonction d'accroche à l'évenement de calcul de l'asservissement papillon motorisé (front montant du signal PWM de commande).|
Thr_EveRst_PosnMes|F|();|SCH.1|THRPOSMES|1|PTS_DOC_6658623||||0|0|0|0|Fonction d'accroche à l'événement reset du calculateur|
Thr_EveTDC_PosnMes|F|();|SCH.3|THRPOSMES|1|PTS_DOC_6658623||||0|0|0|0|Fonction d'accroche à l'interruption PMH (TDC)|
Thr_SdlSfty_ThrPosnMes|B|();|SCH.4|THRPOSMES|1|PTS_DOC_6658623||||0|0|0|0|Evènement de calcul des fonctions safety de niveau 2|
THRPOSMES_vidAcqPosition1|G|();|FCT1.3|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Valeur de l'angle d'ouverture du papillon donnée par la voie 1 du/des capteurs. La position papillon 1 est obtenue par une conversion ratiométrique avec la tension d'alimentation du capteur.|
THRPOSMES_vidAcqPosition2|G|();|FCT1.4|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Valeur de l'angle d'ouverture du papillon donnée par la voie 2 du/des capteurs. La position papillon 2 est obtenue par une conversion ratiométrique avec la tension d'alimentation du capteur puis redressée.|
THRPOSMES_vidCohPosnSnsrSafetyL2|B|();|FCT2.1|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Le but de cette stratégie est de sécuriser la cohérence des entrées de mesure de la position papillon (capteur 1 et capteur 2) via une stratégie de niveau 2 afin de se prémunir contre les fautes latentes.|
THRPOSMES_vidDbleDefaillanceThr|B|();|FCT2.4|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Gestion du défaut relatif à la double défaillance THR|
THRPOSMES_vidDiagDisable|C|();|FCT1.8|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Lorsque le diagnostique doit être desactiver du fait d’un defaut en amont, on positionne Thr_bMonRunXXX à 0 de manière à ce que le GD n’incrémente pas les compteurs de pannes|
THRPOSMES_vidDiagElec|F|();|FCT1.7|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Détection des défauts de plage de mesure, Test de la cohérence électrique|
THRPOSMES_vidDiagElecCohPosSnsr|F|();|FCT1.6|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|L'erreur entre les deux mesures papillon est filtrée avant le test de cohérence pour s'affranchir des dispersions de constantes de temps de filtrage des acquisitions.|
THRPOSMES_vidDiagElecPosRange|F|();|FCT1.9|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Le test est effectué si le booléen d’inhibition est positionné à 0. Le capteur 1 est déclaré en c-c à la Tbat si la mesure ratiométrique est supérieure à un seuil; en c-o ou en c-c à la masse si cette mesure est inférieure à un second seuil|
THRPOSMES_vidDiagOcPosSnsr2|F|();|FCT1.10|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|De plus, le fait d’être lié à deux microcontrôleurs interdit les diagnostics de court-circuit à la masse et de circuit ouvert à cause des courants de fuite dans la résistance de polarisation en entrée des microcontrôleurs.|
THRPOSMES_vidFilterU32|C|(argin uint8 u8FilterGain,argout uint32 *pu32AccuracyFilterValue,argin uint32 u32MeasuredValue);|FCT2.3|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|First order filter executed on a uint32 value with an uint8 gain|
THRPOSMES_vidInitOutput|E|();|FCT1.1|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Module initialization|
THRPOSMES_vidSafetyLevel2|B|();|FCT2.2|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Le but de cette stratégie est de sécuriser les entrées de mesure de la position papillon (capteur 1 et capteur 2) via une stratégie de niveau 2 afin de se prémunir contre les fautes latentes.|
THRPOSMES_vidTpsPosTolerance|D|();|FCT1.5|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|La tolérance de la panne de cohérence est fonction du régime moteur par le biais de la cartographie Tps_position_tolerance_map.|
THRPOSMES_vidVoltageFilter|E|();|FCT1.2|THRPOSMES|0|PTS_DOC_6658623||||0|0|0|0|Ce bloc effectue le filtrage de la tension d'alimentation des capteurs de position papillon, afin d'éliminer les oscillations de position liées aux petites oscillations à hautes fréquences de cette tension.|
