Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
BswM_Dcm_RequestResetMode|I|(argin Dcm_ResetModeType RequestedMode);|Dcm.2|BSWM_DCM|1|PTS_DOC_5074345||||0|0|0|0|Function called by DCM to request a reset of the ECU.|
BswM_Dcm_RequestSessionMode|J|(argin Dcm_SesCtrlType RequestedMode);|Dcm.1|BSWM_DCM|1|PTS_DOC_5074345||||0|0|0|0|Function called by DCM to request diagnostic modes.|
Cf_EveTele_TunCfg|B|();|SCH.2|HEADER|1|V02 NT 11 02421||||0|0|0|0|Evénement télécodage|
Dcm_Confirmation|G|(argin Dcm_IdContextType idContext, argin PduIdType dcmRxPduId, argin Dcm_ConfirmationStatusType status);|DCM_CALLOUTS.5|DCM_MANU|1|PTS_DOC_5074345||||0|0|0|0|This function confirms thesuccessful transmission or a transmission error of a diagnostic service. The idContext and the dcmRxPduId are required to identify the message which was processed.|
Dcm_DefaultSessionModeEntry|G|();|0x02|DCM_CFG|1|NONE||||0|0|0|1||
Dcm_ExtendedDiagnosticSessionModeEntry|J|();|0x01|SCHM_DCM|1|NONE||||0|0|0|1||
Dcm_GetSesCtrlType|B|func_OBDMODE9_Inftyp_08|78|HEADER|1|NONE||||0|0|0|0||
DCM_MANU_AccP_EveRstPed|B|();|78|HEADER|1|NONE||||0|0|0|0||
DCM_MANU_ActTstResAnalyse|B|func_DCM_MANU_ActTstResAnalyse|ACTUATOR_TST_MNG.9|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction analysant le résultat des la machine d'état.|
DCM_MANU_ActTstStateMachineTransition|B|();|ACTUATOR_TST_MNG.7|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Evènement pilotant la machine d'état des tests actionneurs côté com.|
DCM_MANU_ActuatorTestCheckCond|B|func_DCM_MANU_ActuatorTestCheckCond|ACTUATOR_TST_MNG.8|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Cette fonction effectue le test des conditions applicatives avant de lancer un test actionneur.|
DCM_MANU_ActuatorTestCheckCond_Farsp|B|func_ActuatorTestCheckCond_Farsp|ACTUATOR_TST_FCT.1|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction traitant les conditions d'exécution de la routine FASP|
DCM_MANU_CALL_CheckRcCdn_RstAFAMgtT|B|func_rte_call_CheckRcCdn|FCT2.3|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction testant les conditions de terminaison de la routine reset AFAMgtT data service THR/INJ/VVT|
DCM_MANU_CALL_CheckRcCdn_RstCylHdDmgCnt|B|func_rte_call_CheckRcCdn|FCT2.5|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction testant les conditions de terminaison de la routine reset the damage counter of the cylinder head|
DCM_MANU_CALL_CheckRcCdn_RstCylHdDmgCplmCnt|B|func_rte_call_CheckRcCdn|FCT2.11|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction testant les conditions de terminaison de la rouine reset the damage counter of the cylinder head complementary|
DCM_MANU_CALL_CheckRcCdn_RstMnfDmgCnt|B|func_rte_call_CheckRcCdn|FCT2.7|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction testant les conditions de terminaison de la routine reset the damage counter of the exhaust manifold|
DCM_MANU_CALL_CheckRcCdn_RstTrbActSys|B|func_rte_call_CheckRcCdn|FCT2.13|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction testant les conditions de terminaison de la routine reset TrbActSys data service Waste Gate|
DCM_MANU_CALL_CheckRcCdn_RstTrbDmgCnt|B|func_rte_call_CheckRcCdn|FCT2.9|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction testant les conditions de terminaison de la routine reset the damage counter of the turbo housing|
DCM_MANU_CALL_RcAcv_RstAFAMgtT|B|func_rte_call_RcAcv|FCT2.2|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction exécutant le fonctionnel de la routine reset AFAMgtT data service THR/INJ/VVT|
DCM_MANU_CALL_RcAcv_RstCylHdDmgCnt|B|func_rte_call_RcAcv|FCT2.4|DCM_MANU|0|PTS_DOC_5074350||||0|0|0|0|Fonction exécutant le fonctionnel de la routine reset the damage counter of the cylinder head|
