Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
ACQADC_DT_vidInit|A|();|FCT1.1|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The outputs are initialized to zero at event reset.|
ACQADC_DT_vidOilPresAcq|A|();|FCT1.4|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the oil proportional pressure sensor according to the standard supply voltage of the sensor before being sent to the application software|
ACQADC_DT_vidPFuAcq_Inj|A|();|FCT1.6|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the rail pressure sensor if the engine is not running or at INJ event when the engine is running.|
ACQADC_DT_vidPFuAcq_Spill|A|();|FCT1.5|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the rail pressure sensor if the engine is not synchronized or at “spill event” when the engine is synchronized.|
ACQADC_DT_vidSpgPresAcq|A|();|FCT1.2|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the boost pressure sensor according to the standard supply voltage of the sensor before being sent to the application software.|
ACQADC_DT_vidTECUAcq|A|();|FCT1.7|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the power supply sensor according to the standard supply voltage of the sensor before being sent to the application software.|
ACQADC_DT_vidTIGBTAcq|A|();|FCT1.3|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the IGBT temperature sensor according to the standard supply voltage of the sensor before being sent to the application software.|
AcqAdc_EveRst_AcqAdc|A|();|SCH.1|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Rest event|
ADCHAL_udtRead|A|func_ADCHAL_udtRead|1|HEADER|1|NONE||||0|0|0|0||
AirPres_Eve14TDC_AcqAdc|A|();|SCH.2|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Quarter TDC event for SpgPresAcq.|
AirPres_SdlMid_AcqAdc|A|();|SCH.3|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Middle scheduler of AirPres function|
FuAcq_EveInj_AcqAdc|A|();|SCH.4|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Engine running indicator|
FuAcq_EveSpl_AcqAdc|A|();|SCH.5|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|"Spill" event|
FuAcq_SdlFast_AcqAdc|A|();|SCH.6|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Fast monitor for rail pressure acquisition|
Oil_Eve14TDC_AcqAdc|A|();|SCH.7|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|A Quarter TDC crankshaft angular based event|
Oil_EveRst_AcqAdc|A|();|SCH.8|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|ECU Event Reset|
Oil_SdlFast_AcqAdc|A|();|SCH.9|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Fast scheduler|
SenAct_EveCrTR_AcqAdc|A|();|SCH.10|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|CRANK to RUN event|
SenAct_EveRTSt_AcqAdc|A|();|SCH.11|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|RUN to STALL event|
SenAct_SdlMid_AcqAdc|A|();|SCH.12|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Middle scheduler|
SenAct_SdlSlow_AcqAdc|A|();|SCH.13|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Slow scheduler|
