Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
Can_EveRxn412_CohCan|B|();|SCH.5|COHCAN|1|V02 NT 12 00919||||0|0|0|0|Evnement de rception de la trame 412|
Can_EveRxn50E_CohCan|B|();|SCH.6|COHCAN|1|V02 NT 12 00919||||0|0|0|0|Evnement de rception de la trame 50E|
Can_EveRxn572_CohCan|B|();|SCH.4|COHCAN|1|V02 NT 12 00919||||0|0|0|0|Evénement de réception de la trame 572h|
Can_EveRxn5B2_CohCan|B|();|SCH.3|COHCAN|1|V02 NT 12 00919||||0|0|0|0|Evénement de réception de la trame 5B2h|
Can_EveRxn7F2_CohCan|B|();|SCH.2|COHCAN|1|V02 NT 12 00919||||0|0|0|0|Evénement de réception de la trame 7F2h|
COHCAN_vidDiagBattSys|A|();|FCT1.5|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette fonction, appelée sur réception de la trame 572, spécifie les conditions d’activation ainsi que l’activation elle-même, du diagnostic de cohérence.|
COHCAN_vidDiagChkBattSys|A|();|FCT1.7|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette sous fonction réalise le diagnostic de la batterie|
COHCAN_vidDiagCluAC|B|();|FCT2.4|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette sous fonction réalise le diagnostic de la Clim|
COHCAN_vidDiagFuLvlDft|A|();|FCT2.1|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette sous fonction réalise le diagnostic fuel low|
COHCAN_vidDiagModSpd_FuLvl|A|();|FCT1.8|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette fonction, appelée sur réception de la trame 412, spécifie les conditions d’activation ainsi que l’activation elle-même, du diagnostic de cohérence.|
COHCAN_vidDiagModSptReq|B|();|FCT1.10|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette sous fonction réalise le diagnostic de la fonction d’activation|
COHCAN_vidDiagOBD1|A|();|FCT1.2|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette fonction, appelée sur réception de la trame 5B2 et 7F2, spécifie les conditions d’activation ainsi que l’activation elle-même, du diagnostic de cohérence|
COHCAN_vidDiagOBD2|A|();|FCT1.4|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette sous fonction réalise le diagnostic OBD|
COHCAN_vidDiagStCluAC|A|();|FCT2.2|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Cette fonction, appelée sur réception de la trame 50E, spécifie les conditions d’activation ainsi que l’activation elle-même, du diagnostic de cohérence.|
COHCAN_vidEntryInit|B|();|SCH.1|COHCAN|1|V02 NT 12 00919||||0|0|0|0|Evénement reset du calculateur|
COHCAN_vidInitOutput|B|();|FCT1.1|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Initialisation des variables|
COHCAN_vidWindowChkBattSys|A|();|FCT1.6|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Le moniteur de diagnostic de la batterie|
COHCAN_vidWindowCluAC|A|();|FCT2.3|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Le moniteur de diagnostic de la Clim|
COHCAN_vidWindowModSpt_FuLvl|A|();|FCT1.9|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Le moniteur de diagnostic fuel low et de la fonction d’activation|
COHCAN_vidWindowOBD|A|();|FCT1.3|COHCAN|0|V02 NT 12 00919||||0|0|0|0|Le moniteur de diagnostic OBD|
GDGAR_bGetFRM|A|func_FRM_bGetFRM|1|HEADER|1|NONE||||0|0|0|0|Get FRM Value|
GDGAR_vidGdu|A|(argin uint16 u16IdxDft, argin boolean bDgo, argin boolean bMonRun, argin boolean Ns_bMonWait);|2|HEADER|1|NONE||||0|0|0|0||
