Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
GDGAR_bGetFRM|A|func_FRM_bGetFRM|1|HEADER|1|NONE||||0|0|0|0|Get FRM Value|
SWFAIL_vidSoftwareErrorHook|A|();|2|HEADER|1|NONE||||0|0|0|0||
TWCMgt_EveIni_TWCMgt|A|();|SCH.1|TWCMGT|1|V02 NT 11 02024||||0|0|0|0|Initialization event of the function Three Way Catalyst Heating Manager|
TWCMgt_SdlFast_TWCMgt|A|();|SCH.2|TWCMGT|1|V02 NT 11 02024||||0|0|0|0|Calculation event of the function Three Way Catalyst Heating Manager|
TWCMGT_VidAuthorizeActivCondCalc|A|();|FCT1.5|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block allows the activation of the calculus of the block F02_Check_Activation_Conditions”. It checks that the engine is really started. This function is based on an engine speed threshold|
TWCMGT_VidAuthorizeLightOffCompt|A|();|FCT2.8|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block authorizes the computation of the light-off status and allows that the computation goes on if the catalyst heating is deactivated.|
TWCMGT_VidCheckActivationCond|A|();|FCT1.6|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block manages the activation conditions which are necessary to authorize a catalyst heating.|
TWCMGT_VidCheckDeactivationCond|A|();|FCT1.10|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block manages the deactivation conditions of catalyst heating. When at least one of a deactivation condition is true, TWCMgt_bDeacHeatPha” also becomes true. Therefore, the catalyst heating is stopped.|
TWCMGT_VidCheckTheEveryTimeActCd|A|();|FCT1.8|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block checks heating authorization conditions which have to be check every time. It is calculated only when the block “F01_Once_Checking_Activation_Conditions” authorizes it; that is to say only if all the start conditions are satisfied.|
TWCMGT_VidCheckTheOnceActivCond|A|();|FCT1.7|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This blocks checks the conditions which are required at start of the engine to authorize a catalyst heating. It is calculated once at start when the flag TWCMgt_bAcvNEng_AcvCdnBeg” enables its operation.|
TWCMGT_VidCount_Light_Off_Time|A|();|FCT3.1|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block calculates the duration since the beginning of the TWC heating. If the heating is deactivated, the counter still goes on.|
TWCMGT_VidEstimAndSaveTimOfPhas1|A|();|FCT2.3|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This bloc is composed of 2 subsystems: The first saves the current value of the estimated time of phase 1 and feed.The second stimates the value of the phase1 according to several catalyst ageing factors.|
TWCMGT_VidEstimate_Phase_Time_1|A|();|FCT2.4|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This bloc allows determining the duration of the phase (phase corresponding to the maximum heating catalyst)|
TWCMGT_VidEstNormCondLightOffTim|A|();|FCT2.10|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|This block estimates the time of phase 1 for a normal situation (no three way catalyst heating deactivation during the running)|
TWCMGT_VidInitOutput|A|();|FCT1.1|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|fonction d'initialisation des variables produites|
TWCMGT_VidInitThreeWayCatHeatMng|A|();|FCT1.2|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|fonction d'initialisation des sorties|
TWCMGT_VidManage_Light_Off|A|();|FCT2.9|TWCMGT|0|V02 NT 11 02024||||0|0|0|0|The goal of this block is to feed the flag “TWCMgt_bLiOffDone”. This one indicates the state of the catalyst: true when the catalyst is efficient, false in other case.|
