Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
DC_vidMngEveKeyODB|A|();|2|HEADER|1|NONE||||0|0|0|0||
GMIL_vidMngEveKeyOBD|A|();|1|HEADER|1|NONE||||0|0|0|0||
GOBD_bMngAutomateTrans|B|FUNC_GOBD_bF07_MngAutomateTrans|FCT2.2|GOBD|0|PTS_DOC_5075502||||0|0|0|0|This function manage the transition of GDU manager state. It returns true if the state has changed.|
GOBD_tenuGetStDgo|D|funct_get_gobd_state|API.7|GOBD|1|PTS_DOC_5075502||||0|0|0|0|API which returns the state of the GOBD manager.|
GOBD_vidAutomate|B|(argin uint16 u16IdxDft);|FCT2.1|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Function which launchs all steps which are necessary to update the GDU Manager state.|
GOBD_vidAutomateRstDft|C|(argin uint16 u16IdxDft);|FCT2.3|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Manage the state change on the event EveRstDft et RstDftCal.|
GOBD_vidAutomateUnval|B|(argin uint16 u16IdxDft);|FCT2.4|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Manage the transitions from the event DftUnval.|
GOBD_vidCDThdUp|B|(argin uint16 u16IdxDft);|FCT3.1|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Do all the actions which must be done on the event GD_EveCDThdUp.|
GOBD_vidClrCntWUC|B|(argin uint16 u16IdxDft);|FCT3.6|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Manage the re-initalization of the WUC's meter on the clear tools event.|
GOBD_vidCntWUC|B|(argin uint16 u16IdxDft);|FCT3.4|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Manage the WUC meter for the automatic erasure of the default.|
GOBD_vidExitEveKeyOBD|C|();|API.8|GOBD|0|PTS_DOC_5075502||||0|0|0|0|function which manage the event KeyOBD produce by the module and the scheduling of the call to the other module.|
GOBD_vidExitEveStObd|D|(argin uint16 u16IdxDft);|API.9|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Manage the scheduling on the event StDgo produce by GOBD.|
GOBD_vidExitEveStObdClear|A|(argin uint16 u16IdxDft);|API.11|GOBD|1|PTS_DOC_5075502||||0|0|0|0|Evènement de deconfirmation d'un défaut unitaire au sens OBD|
GOBD_vidExitEveStObdRec|B|(argin uint16 u16IdxDft);|API.10|GOBD|1|PTS_DOC_5075502||||0|0|0|0|Evènement entrée du Gestionnaire OBD dans l'état GOBD_ST_ENREGISTRE|
GOBD_vidF07_MngAutomateExit|B|(argin uint16 u16IdxDft);|FCT2.3|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Function which manage the actions which are done when the GOBD state change.|
GOBD_vidGlbDC|C|(argin uint16 u16IdxDft);|FCT3.2|GOBD|0|PTS_DOC_5075502||||0|0|0|0|Manage all the actins which must be done on the vent Cal_GlbDCStrt.|
