Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
Clef_de_contact|boolean|HEADER|1|0|0|Clef_de_contact|0|0|Phys|bool|2|0|0|Acquisitions|Acquisitions||Clef_de_contact||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Commande_pompe_ess|boolean|FUPMPMNG|1|0|0|Commande_pompe_ess|0|0|Phys|bool|2|0|0|Divers|Divers||Commande_pompe_ess||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Date_emf_available_mux|boolean|HEADER|1|0|0|Date_emf_available_mux|0|0|Phys|bool|2|0|0|Communication|Communication||Date_emf_available_mux||1||||||||0|1||||1|0|0||0|0|1|0|1|0
EngSt_SampleTiSlow_SC|uint16|HEADER|1|0|0|EngSt_SampleTiSlow_SC|0|0|Phys|-|||||||EngSt_SampleTiSlow_SC||3||||||||0|1|||1000|0|0|0||0|||||0
Fuel_pump_after_reset_delay|uint8|FUPMPMNG|1|0|0|Fuel_pump_after_reset_delay|0|0|Phys|s|1|FuPmp_SampleTiFast_SC/1000|0|Divers|Divers||Fuel_pump_after_reset_delay||2|||||||V02 NT 07 01322|1|1||||1|0|0|Délai d'attente apres reset|0|0|250|0|5|0
Fuel_pump_after_stall_delay|uint16|FUPMPMNG|1|0|0|Fuel_pump_after_stall_delay|0|0|Phys|s|1|FuPmp_SampleTiMid_SC/1000|0|Fonctions annexes|Fonctions annexes||Fuel_pump_after_stall_delay||2|||||||V02 NT 07 01322|1|1||||1|0|0|Délai d'attente avant arrêt de la pompe|0|0|65000|0|2600|0
Fuel_pump_bEveKOn_Mng|boolean|FUPMPMNG|0|0|0|Fuel_pump_bEveKOn_Mng|0|0|Phys|bool|2|0||Divers|Divers||Fuel_pump_bEveKOn_Mng||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Fuel_pump_bEveRxnIdDaRcdDml|boolean|FUPMPMNG|0|0|0|Fuel_pump_bEveRxnIdDaRcdDml|0|0|Phys|bool|2|0||Divers|Divers||Fuel_pump_bEveRxnIdDaRcdDml||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Fuel_pump_counter|uint8|FUPMPMNG|0|0|0|Fuel_pump_counter|0|0|Phys|s|1|FuPmp_SampleTiFast_SC/1000|0|Divers|Divers||Fuel_pump_counter||1||||||||0|1||||1|0|0||0|0|250|0|5|0
Fuel_pump_delay|uint16|FUPMPMNG|0|0|0|Fuel_pump_delay|0|0|Phys|s|1|FuPmp_SampleTiMid_SC/1000|0|Fonctions annexes|Fonctions annexes||Fuel_pump_delay||1||||||||0|1||||1|0|0||0|0|65000|0|2600|0
